ID,mutation_count,mean_VAF,EFFECT_2KB_upstream_variant,EFFECT_3_prime_UTR_variant,EFFECT_ITD,EFFECT_PTD,EFFECT_complex_change_in_transcript,EFFECT_frameshift_variant,EFFECT_inframe_codon_gain,EFFECT_inframe_codon_loss,EFFECT_inframe_variant,EFFECT_initiator_codon_change,EFFECT_non_synonymous_codon,EFFECT_splice_site_variant,EFFECT_stop_gained,EFFECT_stop_lost,EFFECT_stop_retained_variant,EFFECT_synonymous_codon,ABL1,ARID1A,ARID2,ASXL1,ASXL2,ATRX,BAP1,BCL10,BCOR,BCORL1,BRAF,BRCC3,CALR,CBL,CDK4,CDKN1B,CDKN2A,CDKN2B,CDKN2C,CEBPA,CHEK2,CREBBP,CSF1R,CSF3R,CSNK1A1,CTCF,CUX1,DDX23,DDX4,DDX41,DDX54,DHX33,DICER1,DNMT3A,DNMT3B,EED,EGFR,EP300,ETNK1,ETV6,EZH2,FAM175A,FLT3,GATA1,GATA2,GNAS,GNB1,H3F3A,HIPK2,IDH1,IDH2,IRF1,IRF4,IRF8,JAK2,JAK3,JARID2,KDM5C,KDM6A,KIT,KMT2C,KMT2D,KRAS,LUC7L2,MGA,MLL,MPL,MYC,NF1,NF2,NFE2,NIPBL,NOTCH1,NOTCH2,NPM1,NRAS,NXF1,PAPD5,PAX5,PHF6,PIK3CA,PPM1D,PRPF40A,PRPF8,PTEN,PTPN11,PTPRF,RAC1,RAD21,RAD50,RB1,RBBP4,ROBO1,ROBO2,RRAS,RUNX1,SAMHD1,SETBP1,SETD2,SF1,SF3B1,SH2B3,SMC1A,SMC3,SMG1,SPRED2,SRCAP,SRSF2,STAG1,STAG2,STAT3,STAT5A,SUZ12,TERT,TET2,TP53,U2AF1,U2AF2,WHSC1,WT1,ZBTB33,ZMYM3,ZNF318,ZRSR2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
P131532,1,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04229606,-0.030743763,-0.05485881,0.027568532,-0.095800385,-0.10167477,0.29121113,0.31068632,-0.2832866,-0.18219115,0.030650418,-0.38110894,0.28417304,0.25896677,-0.14267237,0.18952952,0.22875047,0.31305334,-0.37864044,-0.37808344,0.13647673,0.1987994,0.47516078,0.032345884,0.17473777,0.037811067,-0.06921875,0.3287303,-0.1825523,0.021217847,-0.05804848,-0.1885409,0.09314189,-0.10491009,-0.14996627,-0.04245091,0.28244305,0.0279741,0.06312101,-0.029585425,0.2798097,-0.12577298,-0.07506557,0.04811607,0.44906417,-0.049382683,-0.037621845,-0.25770047,0.11318251,0.012528658
P131533,4,0.3514,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.05106779,-0.026327819,-0.06733168,0.02401564,-0.08957944,-0.09675395,0.27951077,0.29992363,-0.28539312,-0.17774855,0.03390726,-0.36259076,0.28679085,0.2472294,-0.13966417,0.18130882,0.22604124,0.2940208,-0.36397338,-0.3827399,0.14255668,0.18498714,0.4772451,0.025428139,0.16011988,0.037117887,-0.06753328,0.32366702,-0.18324983,0.03810401,-0.046968896,-0.18931036,0.09624853,-0.10058829,-0.1442054,-0.036297698,0.26550263,0.04521185,0.04877442,-0.029788053,0.2689495,-0.12658091,-0.0901343,0.064369045,0.43015718,-0.06773213,-0.031018034,-0.2491389,0.11867414,0.015486222
P131534,8,0.387875,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.05106779,-0.026327819,-0.06733168,0.02401564,-0.08957944,-0.09675395,0.27951077,0.29992363,-0.28539312,-0.17774855,0.03390726,-0.36259076,0.28679085,0.2472294,-0.13966417,0.18130882,0.22604124,0.2940208,-0.36397338,-0.3827399,0.14255668,0.18498714,0.4772451,0.025428139,0.16011988,0.037117887,-0.06753328,0.32366702,-0.18324983,0.03810401,-0.046968896,-0.18931036,0.09624853,-0.10058829,-0.1442054,-0.036297698,0.26550263,0.04521185,0.04877442,-0.029788053,0.2689495,-0.12658091,-0.0901343,0.064369045,0.43015718,-0.06773213,-0.031018034,-0.2491389,0.11867414,0.015486222
P131537,5,0.32304,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-0.057200834,-0.015372753,-0.062561266,0.025791982,-0.09169548,-0.10855389,0.2737307,0.29729646,-0.28611505,-0.19091435,0.03278367,-0.3784357,0.27829045,0.257651,-0.13522154,0.19034785,0.23684376,0.3162345,-0.38097996,-0.37758654,0.14218038,0.19778171,0.480008,0.029787308,0.184183,0.049842555,-0.07361568,0.33171868,-0.18677911,0.031361643,-0.0446719,-0.2012142,0.09463877,-0.118965685,-0.15059142,-0.049654007,0.28015408,0.052073337,0.05606451,-0.030437266,0.27407157,-0.13288078,-0.08364616,0.05914186,0.44127467,-0.06381952,-0.030116532,-0.2465841,0.12372407,0.01785624
P131538,2,0.51285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.04379104,-0.028747315,-0.06867219,0.03456413,-0.10034083,-0.10306491,0.30460358,0.32899675,-0.30126813,-0.19107622,0.0361586,-0.3919819,0.3028385,0.27102637,-0.14312084,0.19818965,0.2464329,0.3247425,-0.39976493,-0.40004092,0.14412478,0.2023348,0.5030381,0.03430995,0.18560508,0.043080915,-0.078341074,0.3559984,-0.19625013,0.025538977,-0.06013866,-0.20835352,0.09831379,-0.11874652,-0.15596558,-0.045331284,0.29655772,0.040459163,0.05982796,-0.037507225,0.2897755,-0.13115163,-0.08902095,0.061726402,0.46798688,-0.0664544,-0.030323308,-0.26826423,0.11713074,0.026589444
P131539,3,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0430694,-0.040062387,-0.065527186,0.0268554,-0.09056023,-0.089140035,0.29878965,0.32161185,-0.2885347,-0.18086506,0.024631577,-0.38805017,0.3031916,0.26280585,-0.1403544,0.19714755,0.23970573,0.31843233,-0.39031023,-0.38468748,0.1428258,0.19581904,0.49422306,0.028036391,0.18593484,0.029357338,-0.07536491,0.33961216,-0.19485754,0.022478275,-0.067560434,-0.20474204,0.09482025,-0.11456443,-0.15569004,-0.049734093,0.28746158,0.035924412,0.06349453,-0.03931216,0.28206065,-0.12812372,-0.07756652,0.052735697,0.4571697,-0.051258516,-0.027356993,-0.26168418,0.11037886,0.02179584
P131540,3,0.3393333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430694,-0.040062387,-0.065527186,0.0268554,-0.09056023,-0.089140035,0.29878965,0.32161185,-0.2885347,-0.18086506,0.024631577,-0.38805017,0.3031916,0.26280585,-0.1403544,0.19714755,0.23970573,0.31843233,-0.39031023,-0.38468748,0.1428258,0.19581904,0.49422306,0.028036391,0.18593484,0.029357338,-0.07536491,0.33961216,-0.19485754,0.022478275,-0.067560434,-0.20474204,0.09482025,-0.11456443,-0.15569004,-0.049734093,0.28746158,0.035924412,0.06349453,-0.03931216,0.28206065,-0.12812372,-0.07756652,0.052735697,0.4571697,-0.051258516,-0.027356993,-0.26168418,0.11037886,0.02179584
P131541,2,0.14429999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430694,-0.040062387,-0.065527186,0.0268554,-0.09056023,-0.089140035,0.29878965,0.32161185,-0.2885347,-0.18086506,0.024631577,-0.38805017,0.3031916,0.26280585,-0.1403544,0.19714755,0.23970573,0.31843233,-0.39031023,-0.38468748,0.1428258,0.19581904,0.49422306,0.028036391,0.18593484,0.029357338,-0.07536491,0.33961216,-0.19485754,0.022478275,-0.067560434,-0.20474204,0.09482025,-0.11456443,-0.15569004,-0.049734093,0.28746158,0.035924412,0.06349453,-0.03931216,0.28206065,-0.12812372,-0.07756652,0.052735697,0.4571697,-0.051258516,-0.027356993,-0.26168418,0.11037886,0.02179584
P131542,4,0.203775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04936958,-0.021047711,-0.049737807,0.03969803,-0.088131055,-0.09925634,0.27809736,0.30480963,-0.27381402,-0.1812029,0.032150075,-0.37114558,0.2769666,0.25261083,-0.13276227,0.18861684,0.23426521,0.29544872,-0.37152022,-0.36120814,0.13616031,0.1824236,0.46855313,0.019330071,0.17777205,0.041154627,-0.07556891,0.32195434,-0.17607315,0.03346176,-0.044864178,-0.19942032,0.09379708,-0.1185078,-0.14481996,-0.043372564,0.27878824,0.034200713,0.06424107,-0.025290614,0.26929775,-0.124625534,-0.08379646,0.047118057,0.41997293,-0.0495437,-0.025390953,-0.24690773,0.10545232,0.025861762
P131543,2,0.2332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02500015,-0.027818905,-0.062432606,0.037088,-0.08550617,-0.08853351,0.26760548,0.28969964,-0.26492748,-0.1734463,0.02360793,-0.35190368,0.26958355,0.2395606,-0.1183182,0.17754161,0.21185715,0.27671006,-0.35768747,-0.35044655,0.12298254,0.17700665,0.44692078,0.01966163,0.15283574,0.031500507,-0.07705893,0.30965436,-0.16658552,0.029399762,-0.065474115,-0.18638039,0.095671736,-0.110271476,-0.14656195,-0.036451098,0.26784858,0.031257924,0.054204453,-0.035506923,0.25116763,-0.117397256,-0.07680119,0.052316267,0.41295084,-0.05916762,-0.023704877,-0.23666346,0.10299214,0.034185383
P131544,4,0.291125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.043908883,-0.016192218,-0.04693966,0.040501654,-0.07995259,-0.09367175,0.23967242,0.2642061,-0.2334456,-0.16534455,0.037787955,-0.3197862,0.23456283,0.22483496,-0.11631469,0.15617329,0.19297945,0.257344,-0.32916033,-0.32166043,0.123340346,0.1712477,0.39620256,0.019447282,0.15577064,0.02898472,-0.05498158,0.2769113,-0.16695233,0.022408208,-0.042557318,-0.17663123,0.08253531,-0.09773555,-0.13257909,-0.033268724,0.24354066,0.037846524,0.054151803,-0.022875145,0.22323598,-0.10246864,-0.08372113,0.04706551,0.36184907,-0.05042773,-0.03597774,-0.20158958,0.10474771,0.031668905
P131545,2,0.4703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041609544,-0.023603853,-0.050794978,0.025610333,-0.08412011,-0.09451614,0.28151459,0.30540484,-0.2728636,-0.18660298,0.026230399,-0.37814254,0.27121904,0.24836814,-0.13549075,0.18472931,0.22985816,0.29947406,-0.36679062,-0.36784306,0.13544218,0.18418916,0.4668003,0.032213632,0.17631435,0.038679026,-0.065913305,0.3275839,-0.17989033,0.039315723,-0.058629613,-0.18674017,0.09158198,-0.10834362,-0.14815319,-0.0448647,0.27561885,0.039276995,0.06473942,-0.02746374,0.27405962,-0.120206475,-0.07890581,0.044732213,0.4253497,-0.0553899,-0.025209699,-0.24807811,0.1126197,0.023126554
P131546,2,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050656147,-0.021020794,-0.055479478,0.034342706,-0.09258069,-0.10210432,0.25712386,0.2791267,-0.26539496,-0.16261837,0.031947307,-0.35444734,0.26014864,0.24309883,-0.13719848,0.16930817,0.19873492,0.29193282,-0.3486933,-0.3403983,0.13333617,0.19762889,0.43204552,0.013515209,0.15948538,0.03267804,-0.05486457,0.31554866,-0.17581311,0.013080854,-0.053138167,-0.1893647,0.089808755,-0.0895264,-0.14955547,-0.03427038,0.26753008,0.023175925,0.03755539,-0.01918102,0.25563926,-0.116617344,-0.079611905,0.057304803,0.42017844,-0.039137125,-0.044847433,-0.24677186,0.116315275,0.012852106
P131815,5,0.51926,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.04788202,-0.021795442,-0.061764672,0.025703017,-0.08784591,-0.0976682,0.2699048,0.29339802,-0.27667114,-0.18264839,0.033859298,-0.36934143,0.27762634,0.24666329,-0.1357827,0.17801145,0.22546129,0.2999385,-0.37454143,-0.3650999,0.13479142,0.19278544,0.45123938,0.017159017,0.17747033,0.036886226,-0.0542576,0.32192305,-0.1872836,0.03205159,-0.049368527,-0.19472815,0.083628386,-0.10366411,-0.15821646,-0.04737252,0.26659143,0.037915494,0.058889102,-0.029234562,0.25343487,-0.1133928,-0.077996984,0.0523649,0.42333463,-0.0529339,-0.0323666,-0.23910204,0.114840016,0.024574539
P131816,14,0.25535384615384615,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,-0.0643415,-0.010582552,-0.057718847,0.032418154,-0.081648305,-0.11375268,0.2897126,0.31887865,-0.27781403,-0.20209005,0.04523415,-0.3835669,0.2894639,0.2568988,-0.12669408,0.19272397,0.24398753,0.30602252,-0.3949176,-0.37280905,0.14575252,0.19406876,0.4934333,0.026265878,0.1731745,0.045055058,-0.0655122,0.33618098,-0.18635282,0.03660106,-0.043465607,-0.21049613,0.08371404,-0.11719875,-0.14898598,-0.02867824,0.2990663,0.039364222,0.05634994,-0.0113309845,0.2838413,-0.123818524,-0.08287242,0.05043824,0.44781265,-0.046366476,-0.026342494,-0.25528514,0.11500856,0.0212624
P131817,1,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041933518,-0.020781547,-0.060287833,0.022276262,-0.076410435,-0.08494212,0.24215806,0.25917482,-0.24335364,-0.15054801,0.02717535,-0.3252146,0.24809195,0.22168384,-0.119656205,0.15553282,0.19828,0.26369622,-0.33230212,-0.32804686,0.122555435,0.17037413,0.39909452,0.019333314,0.15675093,0.034805756,-0.048318237,0.28089043,-0.1689391,0.019615194,-0.05070203,-0.16643725,0.07907589,-0.094505385,-0.13750677,-0.03735246,0.24461643,0.033027347,0.044052858,-0.023998214,0.22036922,-0.10259737,-0.06550658,0.047976594,0.3828502,-0.050291754,-0.033915088,-0.20488378,0.10571854,0.022719761
P131820,6,0.38065,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,-0.041933518,-0.020781547,-0.060287833,0.022276262,-0.076410435,-0.08494212,0.24215806,0.25917482,-0.24335364,-0.15054801,0.02717535,-0.3252146,0.24809195,0.22168384,-0.119656205,0.15553282,0.19828,0.26369622,-0.33230212,-0.32804686,0.122555435,0.17037413,0.39909452,0.019333314,0.15675093,0.034805756,-0.048318237,0.28089043,-0.1689391,0.019615194,-0.05070203,-0.16643725,0.07907589,-0.094505385,-0.13750677,-0.03735246,0.24461643,0.033027347,0.044052858,-0.023998214,0.22036922,-0.10259737,-0.06550658,0.047976594,0.3828502,-0.050291754,-0.033915088,-0.20488378,0.10571854,0.022719761
P131822,5,0.47252,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.041447088,-0.012180512,-0.04706373,0.027716462,-0.07698087,-0.0900785,0.22966634,0.24331586,-0.23173326,-0.15624382,0.038143992,-0.31058154,0.23168367,0.2110962,-0.11310901,0.15221323,0.18881844,0.25171405,-0.31540507,-0.30300927,0.1147713,0.16941312,0.3811762,0.017085588,0.14949852,0.037072998,-0.05243869,0.26408747,-0.15314998,0.011520459,-0.045595042,-0.16799402,0.082499824,-0.08859768,-0.13559228,-0.03502246,0.23666641,0.031185098,0.04096611,-0.02932486,0.21316452,-0.09614564,-0.066056415,0.041484736,0.35684776,-0.04766224,-0.03243447,-0.18978694,0.09785556,0.025037803
P131823,3,0.40806666666666663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041933518,-0.020781547,-0.060287833,0.022276262,-0.076410435,-0.08494212,0.24215806,0.25917482,-0.24335364,-0.15054801,0.02717535,-0.3252146,0.24809195,0.22168384,-0.119656205,0.15553282,0.19828,0.26369622,-0.33230212,-0.32804686,0.122555435,0.17037413,0.39909452,0.019333314,0.15675093,0.034805756,-0.048318237,0.28089043,-0.1689391,0.019615194,-0.05070203,-0.16643725,0.07907589,-0.094505385,-0.13750677,-0.03735246,0.24461643,0.033027347,0.044052858,-0.023998214,0.22036922,-0.10259737,-0.06550658,0.047976594,0.3828502,-0.050291754,-0.033915088,-0.20488378,0.10571854,0.022719761
P131825,2,0.053500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049279284,-0.031019498,-0.076602355,0.028678242,-0.0981515,-0.102394365,0.31215024,0.3291837,-0.31000876,-0.19673516,0.038871687,-0.4011537,0.30415708,0.2885089,-0.15859488,0.19638358,0.2514962,0.34237584,-0.4035837,-0.42010227,0.1542634,0.20454653,0.5264154,0.03911096,0.19139323,0.047012053,-0.07269243,0.3548637,-0.20965593,0.02985844,-0.044164583,-0.20295909,0.09583833,-0.12197249,-0.16643783,-0.050100796,0.2912213,0.03988093,0.05436147,-0.0429826,0.30049685,-0.14440581,-0.08678078,0.060914826,0.48583722,-0.057918627,-0.04325259,-0.28034383,0.12770441,0.011091782
